,2010_distance_from_park,2014_distance_from_park,2018_distance_from_park,d_2010_2014_distance_from_park,d_2014_2018_distance_from_park,d_2010_2018_distance_from_park
SI59,1325.532369094905,1325.5323690949078,1325.5323690949053,2.7284841053187847e-12,-2.5011104298755527e-12,2.2737367544323206e-13
BX386,2743.986324541765,2743.9863245417637,2752.403476392552,-1.3642420526593924e-12,8.417151850788287,8.417151850786922
QN626,1709.112949620448,1709.1129496204517,1709.1129496204496,3.637978807091713e-12,-2.0463630789890885e-12,1.5916157281026244e-12
QN531,1884.3339360746193,1884.3339360746202,1884.3339360746197,9.094947017729282e-13,-4.547473508864641e-13,4.547473508864641e-13
QN329,548.7767673628837,548.7767673628831,548.7767673628844,-5.684341886080801e-13,1.2505552149377763e-12,6.821210263296962e-13
QN650,2278.001050806489,2278.001050806487,2278.001050806482,-1.8189894035458565e-12,-5.002220859751105e-12,-6.821210263296962e-12
QN1403,1840.2339746493162,1840.2339746493171,1840.2339746493155,9.094947017729282e-13,-1.5916157281026244e-12,-6.821210263296962e-13
QN366,2067.1102937498054,2067.110293749799,2067.1102937497967,-6.366462912410498e-12,-2.2737367544323206e-12,-8.640199666842818e-12
QN1447,2676.5760590141294,2676.576059014128,2676.576059014135,-1.3642420526593924e-12,6.821210263296962e-12,5.4569682106375694e-12
QN1010.01,757.5171584952399,757.5171584952401,757.5171584952407,2.2737367544323206e-13,5.684341886080801e-13,7.958078640513122e-13
BX274.02,842.741330231875,842.741330231876,842.7413302318764,9.094947017729282e-13,4.547473508864641e-13,1.3642420526593924e-12
SI303.01,1111.723010932472,1111.723010932469,1111.723010932468,-3.183231456205249e-12,-9.094947017729282e-13,-4.092726157978177e-12
QN1409.02,1431.1419720047518,1431.1419720047495,1431.141972004747,-2.2737367544323206e-12,-2.5011104298755527e-12,-4.774847184307873e-12
QN818,1414.3812702154823,1415.2914408613078,1415.5948310765793,0.9101706458254739,0.30339021527152,1.213560861096994
BK44,3997.5946229799074,4170.275952908221,4182.845278918932,172.68132992831397,12.569326010710938,185.2506559390249
BK954,1155.115485178024,1155.1154851780236,1155.115485178023,-4.547473508864641e-13,-6.821210263296962e-13,-1.1368683772161603e-12
QN424,2370.049366821292,2370.0493668212935,2370.049366821288,1.3642420526593924e-12,-5.4569682106375694e-12,-4.092726157978177e-12
BX4,517.0931482190958,515.8494847865663,515.4349303090563,-1.2436634325295017,-0.4145544775100234,-1.6582179100395251
SI75,1594.2289837323362,1594.22898373234,1594.2289837323399,3.865352482534945e-12,-2.2737367544323206e-13,3.637978807091713e-12
BX444,2929.817171588338,2578.7294327391173,2461.700186456043,-351.08773884922084,-117.02924628307437,-468.1169851322952
SI125,1000.9263841119981,1000.9263841119974,1000.9263841119979,-6.821210263296962e-13,4.547473508864641e-13,-2.2737367544323206e-13
QN496,1740.1318590105084,1740.131859010514,1740.131859010513,5.6843418860808015e-12,-1.1368683772161603e-12,4.547473508864641e-12
QN394,2755.9206417275577,2755.920641727564,2755.920641727568,6.366462912410498e-12,4.092726157978177e-12,1.0459189070388675e-11
QN1085,1410.3315618878923,1410.331561887894,1410.331561887895,1.5916157281026244e-12,1.1368683772161603e-12,2.7284841053187847e-12
QN539,565.1529611127133,565.1529611127141,565.152961112714,7.958078640513122e-13,-1.1368683772161603e-13,6.821210263296962e-13
BK1196,1312.2112338626628,1294.5743711546631,1288.6954169186629,-17.636862707999626,-5.878954236000254,-23.51581694399988
SI47,1096.8213401595876,1096.8213401595876,1096.821340159587,0.0,-6.821210263296962e-13,-6.821210263296962e-13
QN657.03,1765.8359140947634,1765.8359140947625,1765.8359140947623,-9.094947017729282e-13,-2.2737367544323206e-13,-1.1368683772161603e-12
QN478,2166.4482799627876,2166.448279962785,2166.448279962784,-2.7284841053187847e-12,-9.094947017729282e-13,-3.637978807091713e-12
QN973,1805.27222418712,1805.272224187119,1805.272224187118,-9.094947017729282e-13,-1.1368683772161603e-12,-2.0463630789890885e-12
QN660,3540.6091227177526,3540.609122717756,3540.6091227177567,3.183231456205249e-12,9.094947017729282e-13,4.092726157978177e-12
QN803.01,2031.547294014192,2031.547294014195,2031.5472940141965,2.9558577807620168e-12,1.5916157281026244e-12,4.547473508864641e-12
QN7,778.1669711294783,778.1669711294784,778.1669711294794,1.1368683772161603e-13,1.0231815394945443e-12,1.1368683772161603e-12
QN1207,1178.9013205106914,1178.9013205106914,1178.9013205106903,0.0,-1.1368683772161603e-12,-1.1368683772161603e-12
QN352,1839.511921067989,1839.511921067988,1839.5119210679886,-1.1368683772161603e-12,6.821210263296962e-13,-4.547473508864641e-13
QN4,1687.91673643068,1687.9167364306784,1687.9167364306772,-1.5916157281026244e-12,-1.1368683772161603e-12,-2.7284841053187847e-12
QN444,1130.7836634569992,1130.7836634569974,1130.783663456997,-1.8189894035458565e-12,-4.547473508864641e-13,-2.2737367544323206e-12
QN1471,1156.2090157199818,1156.209015719981,1156.2090157199802,-9.094947017729282e-13,-6.821210263296962e-13,-1.5916157281026244e-12
QN158.01,2284.432539638421,2284.4325396384215,2263.019962187051,4.547473508864641e-13,-21.412577451370453,-21.412577451369998
QN694,1686.883319316611,1686.8833193166104,1686.8833193166138,-6.821210263296962e-13,3.410605131648481e-12,2.7284841053187847e-12
BX288,1910.2006993144535,1910.2006993144587,1910.2006993144607,5.229594535194337e-12,2.0463630789890885e-12,7.275957614183426e-12
SI36,1052.5435456759196,1052.5435456759187,1052.5435456759176,-9.094947017729282e-13,-1.1368683772161603e-12,-2.0463630789890885e-12
SI11,1083.14373055698,1083.1437305569834,1083.1437305569843,3.410605131648481e-12,9.094947017729282e-13,4.320099833421409e-12
BK77,1017.1627594968865,1017.1627594968854,1017.1627594968854,-1.0231815394945443e-12,0.0,-1.0231815394945443e-12
QN925,572.0717414163906,572.0717414163905,572.0717414163904,-1.1368683772161603e-13,-1.1368683772161603e-13,-2.2737367544323206e-13
QN616.01,2931.8335266836852,2931.8335266836834,2931.833526683682,-1.8189894035458565e-12,-1.3642420526593924e-12,-3.183231456205249e-12
BK1184,2142.8587650260197,2069.246465222205,2010.7003604204203,-73.6122998038145,-58.54610480178485,-132.15840460559934
QN707,1271.8744369588173,1271.8744369588198,1271.8744369588214,2.5011104298755527e-12,1.5916157281026244e-12,4.092726157978177e-12
SI197,1938.2180733709051,1938.2180733709035,1938.2180733709058,-1.5916157281026244e-12,2.2737367544323206e-12,6.821210263296962e-13
BK134,1293.903845985762,1625.2349604514116,1735.6786652732962,331.33111446564953,110.4437048218847,441.7748192875342
QN6,2372.22676704734,2372.22676704734,2371.563893756767,0.0,-0.6628732905733159,-0.6628732905733159
BK1104,1101.6431643170117,1101.6431643170097,1101.6431643170104,-2.0463630789890885e-12,6.821210263296962e-13,-1.3642420526593924e-12
BK232,1824.667380461258,1824.667380461258,1794.073983864433,0.0,-30.59339659682496,-30.59339659682496
QN194,1788.290666092946,1788.2906660929443,1788.2906660929448,-1.5916157281026244e-12,4.547473508864641e-13,-1.1368683772161603e-12
QN1139,2685.3763568315085,2685.3763568315094,2685.376356831509,9.094947017729282e-13,-4.547473508864641e-13,4.547473508864641e-13
QN384,1638.5025451945312,1638.5025451945323,1638.5025451945342,1.1368683772161603e-12,1.8189894035458565e-12,2.9558577807620168e-12
QN512,2431.716102772538,2431.7161027725397,2431.716102772541,1.8189894035458565e-12,1.3642420526593924e-12,3.183231456205249e-12
QN723,1600.2337931849079,1600.2337931849042,1600.2337931849063,-3.637978807091713e-12,2.0463630789890885e-12,-1.5916157281026244e-12
QN1529.01,1847.803074770146,1847.8030747701443,1847.803074770146,-1.5916157281026244e-12,1.5916157281026244e-12,0.0
QN1010.02,2224.5897498711106,2224.5897498711142,2224.5897498711165,3.637978807091713e-12,2.2737367544323206e-12,5.9117155615240335e-12
QN654,2102.32227144488,2102.3222714448834,2102.322271444884,3.637978807091713e-12,4.547473508864641e-13,4.092726157978177e-12
QN1227.01,1462.4145154345028,1462.4145154345033,1462.4145154345017,4.547473508864641e-13,-1.5916157281026244e-12,-1.1368683772161603e-12
QN214,1569.5545962165345,1633.795649878032,1655.209334431864,64.24105366149752,21.4136845538319,85.65473821532942
BK383,1210.6294182095128,1210.6294182095105,1099.4253154241585,-2.2737367544323206e-12,-111.204102785352,-111.20410278535428
BK101,952.7653267398741,1185.404346107847,1262.95068589717,232.63901936797288,77.54633978932293,310.1853591572958
QN8,1481.5112184168781,1481.5112184168802,1481.5112184168784,2.0463630789890885e-12,-1.8189894035458565e-12,2.2737367544323206e-13
BX326,1098.7323263860144,1098.7323263860153,1098.7323263860162,9.094947017729282e-13,9.094947017729282e-13,1.8189894035458565e-12
QN117,771.5261653951819,771.5261653951818,771.5261653951817,-1.1368683772161603e-13,-1.1368683772161603e-13,-2.2737367544323206e-13
QN942.02,2341.5093857840056,2341.509385784007,2341.509385784008,1.3642420526593924e-12,9.094947017729282e-13,2.2737367544323206e-12
QN1435,2166.932532199481,2166.932532199482,2166.9325321994816,9.094947017729282e-13,-4.547473508864641e-13,4.547473508864641e-13
QN690,1353.595150761976,1353.595150761977,1353.595150761978,1.1368683772161603e-12,9.094947017729282e-13,2.0463630789890885e-12
QN86,1068.0784843759582,1068.0784843759586,1068.078484375959,4.547473508864641e-13,4.547473508864641e-13,9.094947017729282e-13
QN809,2281.7415432814164,2281.7415432814146,2281.7415432814137,-1.8189894035458565e-12,-9.094947017729282e-13,-2.7284841053187847e-12
BK171,959.6294189111956,959.6294189111943,959.6294189111939,-1.2505552149377763e-12,-4.547473508864641e-13,-1.7053025658242404e-12
QN1377,1373.2723625257684,1373.2723625257663,1373.272362525767,-2.0463630789890885e-12,6.821210263296962e-13,-1.3642420526593924e-12
BK386,970.3192808626721,970.3192808626733,943.927521937691,1.1368683772161603e-12,-26.39175892498224,-26.391758924981104
SI20.02,1422.0050539406989,1422.099801407823,1810.8466772071074,0.09474746712407978,388.74687579928445,388.84162326640853
QN593,1436.7127575987788,1436.712757598778,1436.7127575987763,-9.094947017729282e-13,-1.5916157281026244e-12,-2.5011104298755527e-12
SI247,1606.2609846187825,1606.2609846187822,1606.2609846187815,-2.2737367544323206e-13,-6.821210263296962e-13,-9.094947017729282e-13
BK656,1197.7357536188226,1197.7357536188217,1197.7357536188238,-9.094947017729282e-13,2.0463630789890885e-12,1.1368683772161603e-12
QN100,2378.5420550105896,2378.5420550105873,2378.542055010587,-2.2737367544323206e-12,-4.547473508864641e-13,-2.7284841053187847e-12
QN97,981.4011980162544,1023.5723219223244,1009.5152806202997,42.171123906069965,-14.057041302024686,28.11408260404528
QN96,1584.2452607620644,1584.2452607620662,1584.2452607620655,1.8189894035458565e-12,-6.821210263296962e-13,1.1368683772161603e-12
QN591,1107.3225130592164,1107.3225130592155,1107.3225130592152,-9.094947017729282e-13,-2.2737367544323206e-13,-1.1368683772161603e-12
QN1451.02,2031.8827604264566,2031.882760426457,2031.8827604264561,4.547473508864641e-13,-9.094947017729282e-13,-4.547473508864641e-13
BK169,1359.5293180261242,1359.5293180261272,1359.5293180261276,2.9558577807620168e-12,4.547473508864641e-13,3.410605131648481e-12
BK166,2000.5057469701956,2000.5057469701926,2000.5057469701908,-2.9558577807620168e-12,-1.8189894035458565e-12,-4.774847184307873e-12
QN497,981.6068262267119,981.6068262267114,981.606826226712,-4.547473508864641e-13,5.684341886080801e-13,1.1368683772161603e-13
BX337,1624.3570067160688,1624.3570067160672,1624.357006716064,-1.5916157281026244e-12,-3.183231456205249e-12,-4.774847184307873e-12
BK371,617.2129087170431,617.212908717043,617.2129087170425,-1.1368683772161603e-13,-4.547473508864641e-13,-5.684341886080801e-13
BK302,1467.3128903587485,1467.3128903587494,1467.3128903587483,9.094947017729282e-13,-1.1368683772161603e-12,-2.2737367544323206e-13
BX266.02,1427.7519713764127,1427.7519713764116,1427.7519713764113,-1.1368683772161603e-12,-2.2737367544323206e-13,-1.3642420526593924e-12
QN632,2270.247813953893,2270.2478139538916,2270.24781395389,-1.3642420526593924e-12,-1.8189894035458565e-12,-3.183231456205249e-12
QN182,715.8558363037207,715.8558363037197,715.8558363037198,-1.0231815394945443e-12,1.1368683772161603e-13,-9.094947017729282e-13
QN1267,2473.462615631068,2473.462615631066,2473.4626156310637,-1.8189894035458565e-12,-2.2737367544323206e-12,-4.092726157978177e-12
QN164,2539.8368323072323,2539.836832307233,2539.836832307232,9.094947017729282e-13,-1.3642420526593924e-12,-4.547473508864641e-13
QN709,978.4356099795203,978.4356099795203,978.4356099795199,0.0,-4.547473508864641e-13,-4.547473508864641e-13
BK295,1582.0008119481402,1582.0008119481413,1582.0008119481392,1.1368683772161603e-12,-2.0463630789890885e-12,-9.094947017729282e-13
BK261,1040.6815310331287,1040.681531033128,1040.6815310331267,-6.821210263296962e-13,-1.3642420526593924e-12,-2.0463630789890885e-12
QN619,1050.655822525598,1050.655822525596,1050.6558225255965,-2.0463630789890885e-12,4.547473508864641e-13,-1.5916157281026244e-12
QN622,3919.3173775228865,3919.3173775228897,3919.317377522894,3.183231456205249e-12,4.092726157978177e-12,7.275957614183426e-12
BK682,1089.2984241131355,1089.298424113136,1089.2984241131346,4.547473508864641e-13,-1.3642420526593924e-12,-9.094947017729282e-13
BK370,1671.4736368099468,1671.4736368099477,1651.161678894662,9.094947017729282e-13,-20.311957915285802,-20.311957915284893
BK571,1184.2464626965716,1184.2464626965727,1184.2464626965739,1.1368683772161603e-12,1.1368683772161603e-12,2.2737367544323206e-12
QN1441,1384.2149277261874,1384.214927726187,1384.2149277261844,-4.547473508864641e-13,-2.5011104298755527e-12,-2.9558577807620168e-12
BK136,1499.9069765136157,1550.4816706554248,1567.3399020360262,50.574694141809005,16.85823138060141,67.43292552241041
QN621,613.6257725336171,613.625772533617,613.6257725336168,-1.1368683772161603e-13,-2.2737367544323206e-13,-3.410605131648481e-13
BX78,801.11974091466,801.1197409146589,801.1197409146589,-1.1368683772161603e-12,0.0,-1.1368683772161603e-12
QN470,1521.9529171324962,1521.9529171324948,1521.9529171324932,-1.3642420526593924e-12,-1.5916157281026244e-12,-2.9558577807620168e-12
QN1029,3690.0537585277166,3690.053758527709,3690.053758527711,-7.73070496506989e-12,2.2737367544323206e-12,-5.4569682106375694e-12
QN14,1309.286193478929,1309.2861934789264,1309.2861934789257,-2.5011104298755527e-12,-6.821210263296962e-13,-3.183231456205249e-12
QN475,1506.8867500795034,1506.8867500794984,1506.8867500795002,-5.002220859751105e-12,1.8189894035458565e-12,-3.183231456205249e-12
BK369,685.6859725097441,685.4150787624013,685.3247808466201,-0.270893747342825,-0.09029791578120694,-0.36119166312403195
BK826,1775.6429350672447,1613.9607747503171,1393.635858547369,-161.6821603169276,-220.3249162029481,-382.0070765198757
QN677,1187.196194178833,1187.196194178834,1187.1961941788352,1.1368683772161603e-12,1.1368683772161603e-12,2.2737367544323206e-12
BK574,899.1924100375552,899.1924100375546,899.1924100375551,-5.684341886080801e-13,4.547473508864641e-13,-1.1368683772161603e-13
QN12,1640.175134018874,1640.175134018874,1640.1751340188764,0.0,2.5011104298755527e-12,2.5011104298755527e-12
SI141,1521.1869803700083,1521.186980370009,1521.1869803700083,6.821210263296962e-13,-6.821210263296962e-13,0.0
BK267,785.0916793298596,785.0916793298608,785.0916793298609,1.1368683772161603e-12,1.1368683772161603e-13,1.2505552149377763e-12
BK722,1216.3061290146682,1205.0633340785148,1201.3157357664647,-11.24279493615336,-3.7475983120500587,-14.990393248203418
SI114.01,804.8372819056218,799.0615928491044,797.1363631635974,-5.775689056517422,-1.92522968550702,-7.700918742024442
BK1198,1179.645972590264,1150.64340293289,1140.9758797137663,-29.002569657373897,-9.667523219123723,-38.67009287649762
BK958,1238.123944535383,1238.12394453538,1238.1239445353804,-3.183231456205249e-12,4.547473508864641e-13,-2.7284841053187847e-12
BK328,948.8119164005976,948.3023131168507,948.1324453556031,-0.5096032837469693,-0.16986776124758762,-0.6794710449945569
QN998.01,1935.251634585722,1935.2516345857216,1785.1943526732775,-4.547473508864641e-13,-150.05728191244407,-150.05728191244452
QN1301,1606.2665765027175,1606.2665765027177,1606.2665765027166,2.2737367544323206e-13,-1.1368683772161603e-12,-9.094947017729282e-13
QN368,1153.9039551675346,1153.9039551675348,1153.9039551675353,2.2737367544323206e-13,4.547473508864641e-13,6.821210263296962e-13
QN530,2012.4328694819585,2012.4328694819606,2012.4328694819617,2.0463630789890885e-12,1.1368683772161603e-12,3.183231456205249e-12
BK377,716.6253050107472,716.6253050107482,662.3131729903404,1.0231815394945443e-12,-54.31213202040783,-54.31213202040681
BK956,1749.7666485957816,1749.7666485957845,1749.766648595784,2.9558577807620168e-12,-4.547473508864641e-13,2.5011104298755527e-12
QN468,698.9962923613526,698.9962923613535,698.996292361353,9.094947017729282e-13,-5.684341886080801e-13,3.410605131648481e-13
QN645,2109.4530627883887,2137.8167189548935,2147.2712710103942,28.363656166504825,9.454552055500699,37.818208222005524
QN472,3085.858202398154,3085.858202398155,3085.858202398152,9.094947017729282e-13,-2.7284841053187847e-12,-1.8189894035458565e-12
QN635,2149.8027128737767,2149.802712873776,2149.8027128737767,-9.094947017729282e-13,9.094947017729282e-13,0.0
QN846.01,2695.4614872448947,2695.461487244898,2695.461487244898,3.183231456205249e-12,0.0,3.183231456205249e-12
SI187.01,908.2244625060274,908.224462506028,908.2244625060273,5.684341886080801e-13,-6.821210263296962e-13,-1.1368683772161603e-13
QN208,1370.4612470047468,1370.461247004746,1226.5020957099887,-9.094947017729282e-13,-143.95915129475725,-143.95915129475816
QN749,1247.0325657778237,1247.032565777825,1247.0325657778253,1.3642420526593924e-12,2.2737367544323206e-13,1.5916157281026244e-12
BK170,1520.0732131742575,1520.0732131742589,1520.0732131742584,1.3642420526593924e-12,-4.547473508864641e-13,9.094947017729282e-13
